scenario,segment,model,station_id,n,mae,rmse,mean_true,mean_pred
events_only,weekend,BaselineMean,44,216,1.0375581448144922,1.2105045137085002,0.8009259259259259,1.3104171371423041
events_only,weekend,BaselineMean,7,216,1.0365935950790937,1.270588463147074,1.0231481481481481,1.3104171371423041
events_only,weekend,BaselineMean,99,216,1.030073698888423,1.1243076452880685,0.4166666666666667,1.3104171371423041
events_only,weekend,BaselineMean,54,216,1.0239972446556955,1.1526209658352766,0.6111111111111112,1.3104171371423041
events_only,weekend,BaselineMean,36,216,1.0235149697879962,1.13777263666118,0.6435185185185185,1.3104171371423041
events_only,weekend,BaselineMean,83,216,1.0104169280420208,1.1874654497829868,0.875,1.3104171371423041
events_only,weekend,BaselineMean,78,216,1.0064432758725754,1.1078534273501068,0.49074074074074076,1.3104171371423041
events_only,weekend,BaselineMean,110,216,1.0042056041265643,1.1137404732622749,0.5740740740740741,1.3104171371423041
events_only,weekend,BaselineMean,12,216,1.0030867682535585,1.1176738460633477,0.5972222222222222,1.3104171371423041
events_only,weekend,BaselineMean,57,216,1.0010227991000324,1.1045402014878933,0.39814814814814814,1.3104171371423041
events_only,weekend,BaselineMean,88,216,0.9802471923806246,1.1393736157092136,0.8240740740740741,1.3104171371423041
events_only,weekend,BaselineMean,15,216,0.9607835405815855,1.0832199015996935,0.5925925925925926,1.3104171371423041
events_only,weekend,BaselineMean,72,216,0.9511768761373561,1.2012823689421523,1.1574074074074074,1.3104171371423041
events_only,weekend,RandomForest,33,216,2.1957652954514604,3.6663328258408554,3.138888888888889,2.981560140207312
events_only,weekend,RandomForest,9,216,2.1725985161309604,3.346143662404333,3.2222222222222223,2.9890633214838127
events_only,weekend,RandomForest,14,216,1.9457426243831888,3.190118809678909,2.7685185185185186,2.6335098678342916
events_only,weekend,RandomForest,23,216,1.6496399936000585,2.551898172157558,1.5601851851851851,1.9171198288572942
events_only,weekend,RandomForest,34,216,1.620750139372737,2.1133803594224068,2.1666666666666665,2.5265036880158367
events_only,weekend,RandomForest,1,216,1.5506160730247893,2.048326653270856,2.185185185185185,2.4423170904920344
events_only,weekend,RandomForest,67,216,1.535624573725649,2.325748657366909,1.6944444444444444,2.21578923631357
events_only,weekend,RandomForest,29,216,1.5342413139131508,2.0894931822269918,1.9861111111111112,2.118260110799093
events_only,weekend,RandomForest,24,216,1.4075419128783488,1.9121841511159023,1.9768518518518519,2.3503516512413642
